flight,file,rows,cols,numeric_cols,null_ratio
carbonZ_2018-07-18-16-37-39_1_no_failure,carbonZ_2018-07-18-16-37-39_1_no_failure-mavros-time_reference.csv,64.0,6.0,5.0,0.166667
carbonZ_2018-07-18-16-37-39_1_no_failure,carbonZ_2018-07-18-16-37-39_1_no_failure-mavros-vfr_hud.csv,76.0,10.0,10.0,0.1
carbonZ_2018-07-18-16-37-39_1_no_failure,carbonZ_2018-07-18-16-37-39_1_no_failure-mavros-wind_estimation.csv,64.0,10.0,10.0,0.1
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-diagnostics.csv,99.0,122.0,35.0,0.008197
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-emergency_responder-traj_file.csv,1.0,2.0,1.0,0.0
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-failure_status-engines.csv,83.0,2.0,2.0,0.0
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavctrl-rpy.csv,6517.0,4.0,4.0,0.0
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavctrl-path_dev.csv,6517.0,4.0,4.0,0.0
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-battery.csv,2659.0,16.0,16.0,0.375
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-global_position-compass_hdg.csv,538.0,2.0,2.0,0.0
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-global_position-global.csv,538.0,19.0,18.0,0.0
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-global_position-local.csv,538.0,90.0,88.0,0.0
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-global_position-raw-fix.csv,652.0,19.0,18.0,0.0
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-global_position-raw-gps_vel.csv,652.0,10.0,9.0,0.0
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-global_position-rel_alt.csv,538.0,2.0,2.0,0.0
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-imu-atm_pressure.csv,1304.0,6.0,5.0,0.0
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-imu-data.csv,318.0,41.0,40.0,0.0
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-imu-data_raw.csv,1304.0,41.0,40.0,0.0
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-imu-mag.csv,1304.0,16.0,15.0,0.0
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-imu-temperature.csv,1304.0,6.0,5.0,0.0
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-local_position-odom.csv,538.0,90.0,88.0,0.0
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-local_position-pose.csv,538.0,11.0,10.0,0.0
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-local_position-velocity.csv,538.0,10.0,9.0,0.0
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-nav_info-airspeed.csv,2437.0,6.0,5.0,0.0
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-nav_info-errors.csv,2504.0,8.0,7.0,0.0
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-nav_info-pitch.csv,2504.0,6.0,5.0,0.0
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-nav_info-roll.csv,2504.0,6.0,5.0,0.0
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-nav_info-velocity.csv,2437.0,11.0,10.0,0.0
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-nav_info-yaw.csv,2504.0,6.0,5.0,0.0
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-rc-in.csv,379.0,21.0,21.0,0.047619
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-rc-out.csv,379.0,12.0,12.0,0.083333
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-setpoint_raw-local.csv,6517.0,17.0,17.0,0.0
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-setpoint_raw-target_global.csv,2437.0,17.0,17.0,0.058824
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-state.csv,130.0,9.0,8.0,0.111111
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-time_reference.csv,263.0,6.0,5.0,0.166667
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-vfr_hud.csv,318.0,10.0,10.0,0.1
carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj,carbonZ_2018-07-18-16-37-39_2_engine_failure_with_emr_traj-mavros-wind_estimation.csv,263.0,10.0,10.0,0.1
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavctrl-path_dev.csv,7116.0,4.0,4.0,0.0
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-diagnostics.csv,108.0,122.0,35.0,0.008197
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-battery.csv,2890.0,16.0,16.0,0.375
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavctrl-rpy.csv,7116.0,4.0,4.0,0.0
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-emergency_responder-traj_file.csv,1.0,2.0,1.0,0.0
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-failure_status-engines.csv,96.0,2.0,2.0,0.0
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-global_position-compass_hdg.csv,588.0,2.0,2.0,0.0
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-global_position-global.csv,588.0,19.0,18.0,0.0
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-global_position-local.csv,588.0,90.0,88.0,0.0
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-global_position-raw-fix.csv,712.0,19.0,18.0,0.0
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-global_position-raw-gps_vel.csv,712.0,10.0,9.0,0.0
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-global_position-rel_alt.csv,588.0,2.0,2.0,0.0
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-imu-atm_pressure.csv,1422.0,6.0,5.0,0.0
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-imu-data.csv,360.0,41.0,40.0,0.0
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-imu-data_raw.csv,1422.0,41.0,40.0,0.0
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-imu-mag.csv,1422.0,16.0,15.0,0.0
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-imu-temperature.csv,1422.0,6.0,5.0,0.0
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-local_position-odom.csv,588.0,90.0,88.0,0.0
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-local_position-pose.csv,588.0,11.0,10.0,0.0
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-local_position-velocity.csv,588.0,10.0,9.0,0.0
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-nav_info-airspeed.csv,2595.0,6.0,5.0,0.0
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-nav_info-errors.csv,2668.0,8.0,7.0,0.0
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-nav_info-pitch.csv,2668.0,6.0,5.0,0.0
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-nav_info-roll.csv,2668.0,6.0,5.0,0.0
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-nav_info-velocity.csv,2595.0,11.0,10.0,0.0
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-nav_info-yaw.csv,2668.0,6.0,5.0,0.0
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-rc-in.csv,425.0,21.0,21.0,0.047619
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-rc-out.csv,425.0,12.0,12.0,0.083333
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-setpoint_raw-local.csv,7095.0,17.0,17.0,0.0
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-setpoint_raw-target_global.csv,2595.0,17.0,17.0,0.058824
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-state.csv,142.0,9.0,8.0,0.111111
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-time_reference.csv,297.0,6.0,5.0,0.166667
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-vfr_hud.csv,360.0,10.0,10.0,0.1
carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj,carbonZ_2018-07-30-16-29-45_engine_failure_with_emr_traj-mavros-wind_estimation.csv,297.0,10.0,10.0,0.1
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-failure_status-engines.csv,75.0,2.0,2.0,0.0
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-diagnostics.csv,102.0,122.0,32.0,0.008679
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavctrl-path_dev.csv,6580.0,4.0,4.0,0.0
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavctrl-rpy.csv,6580.0,4.0,4.0,0.0
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-battery.csv,2688.0,16.0,16.0,0.375
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-global_position-compass_hdg.csv,541.0,2.0,2.0,0.0
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-global_position-global.csv,541.0,19.0,18.0,0.0
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-global_position-local.csv,541.0,90.0,88.0,0.0
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-global_position-raw-fix.csv,658.0,19.0,18.0,0.0
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-global_position-raw-gps_vel.csv,658.0,10.0,9.0,0.0
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-global_position-rel_alt.csv,541.0,2.0,2.0,0.0
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-imu-atm_pressure.csv,1316.0,6.0,5.0,0.0
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-imu-data.csv,332.0,41.0,40.0,0.0
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-imu-data_raw.csv,1316.0,41.0,40.0,0.0
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-imu-mag.csv,1316.0,16.0,15.0,0.0
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-imu-temperature.csv,1316.0,6.0,5.0,0.0
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-local_position-odom.csv,541.0,90.0,88.0,0.0
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-local_position-pose.csv,541.0,11.0,10.0,0.0
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-local_position-velocity.csv,541.0,10.0,9.0,0.0
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-nav_info-airspeed.csv,2476.0,6.0,5.0,0.0
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-nav_info-errors.csv,2532.0,8.0,7.0,0.0
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-nav_info-pitch.csv,2532.0,6.0,5.0,0.0
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-nav_info-roll.csv,2532.0,6.0,5.0,0.0
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-nav_info-velocity.csv,2476.0,11.0,10.0,0.0
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-nav_info-yaw.csv,2532.0,6.0,5.0,0.0
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-rc-in.csv,392.0,21.0,21.0,0.047619
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-rc-out.csv,392.0,12.0,12.0,0.083333
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-setpoint_raw-local.csv,6574.0,17.0,17.0,0.0
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-setpoint_raw-target_global.csv,2476.0,17.0,17.0,0.058824
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-state.csv,131.0,9.0,8.0,0.111111
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-time_reference.csv,276.0,6.0,5.0,0.166667
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-vfr_hud.csv,332.0,10.0,10.0,0.1
carbonZ_2018-07-30-16-39-00_1_engine_failure,carbonZ_2018-07-30-16-39-00_1_engine_failure-mavros-wind_estimation.csv,276.0,10.0,10.0,0.1
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-global_position-compass_hdg.csv,437.0,2.0,2.0,0.0
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavctrl-path_dev.csv,5312.0,4.0,4.0,0.0
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-battery.csv,2154.0,16.0,16.0,0.375
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavctrl-rpy.csv,5312.0,4.0,4.0,0.0
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-failure_status-engines.csv,74.0,2.0,2.0,0.0
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-diagnostics.csv,80.0,122.0,35.0,0.008197
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-global_position-global.csv,437.0,19.0,18.0,0.0
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-global_position-local.csv,437.0,90.0,88.0,0.0
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-global_position-raw-fix.csv,531.0,19.0,18.0,0.0
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-global_position-raw-gps_vel.csv,531.0,10.0,9.0,0.0
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-global_position-rel_alt.csv,437.0,2.0,2.0,0.0
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-imu-atm_pressure.csv,1064.0,6.0,5.0,0.0
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-imu-data.csv,272.0,41.0,40.0,0.0
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-imu-data_raw.csv,1063.0,41.0,40.0,0.0
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-imu-mag.csv,1063.0,16.0,15.0,0.0
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-imu-temperature.csv,1064.0,6.0,5.0,0.0
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-local_position-odom.csv,437.0,90.0,88.0,0.0
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-local_position-pose.csv,437.0,11.0,10.0,0.0
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-local_position-velocity.csv,437.0,10.0,9.0,0.0
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-nav_info-airspeed.csv,1986.0,6.0,5.0,0.0
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-nav_info-errors.csv,2035.0,8.0,7.0,0.0
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-nav_info-pitch.csv,2035.0,6.0,5.0,0.0
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-nav_info-roll.csv,2035.0,6.0,5.0,0.0
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-nav_info-velocity.csv,1986.0,11.0,10.0,0.0
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-nav_info-yaw.csv,2035.0,6.0,5.0,0.0
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-rc-in.csv,319.0,21.0,21.0,0.047619
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-rc-out.csv,319.0,12.0,12.0,0.083333
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-setpoint_raw-local.csv,5299.0,17.0,17.0,0.0
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-setpoint_raw-target_global.csv,1986.0,17.0,17.0,0.058824
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-state.csv,106.0,9.0,8.0,0.111111
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-time_reference.csv,227.0,6.0,5.0,0.166667
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-vfr_hud.csv,272.0,10.0,10.0,0.1
carbonZ_2018-07-30-16-39-00_2_engine_failure,carbonZ_2018-07-30-16-39-00_2_engine_failure-mavros-wind_estimation.csv,227.0,10.0,10.0,0.1
carbonZ_2018-07-30-16-39-00_3_no_failure,carbonZ_2018-07-30-16-39-00_3_no_failure-diagnostics.csv,61.0,122.0,35.0,0.008197
carbonZ_2018-07-30-16-39-00_3_no_failure,carbonZ_2018-07-30-16-39-00_3_no_failure-mavros-battery.csv,1601.0,16.0,16.0,0.375
carbonZ_2018-07-30-16-39-00_3_no_failure,carbonZ_2018-07-30-16-39-00_3_no_failure-mavros-global_position-global.csv,324.0,19.0,18.0,0.0
carbonZ_2018-07-30-16-39-00_3_no_failure,carbonZ_2018-07-30-16-39-00_3_no_failure-mavctrl-path_dev.csv,3956.0,4.0,4.0,0.0
carbonZ_2018-07-30-16-39-00_3_no_failure,carbonZ_2018-07-30-16-39-00_3_no_failure-mavctrl-rpy.csv,3956.0,4.0,4.0,0.0
carbonZ_2018-07-30-16-39-00_3_no_failure,carbonZ_2018-07-30-16-39-00_3_no_failure-mavros-global_position-compass_hdg.csv,324.0,2.0,2.0,0.0
carbonZ_2018-07-30-16-39-00_3_no_failure,carbonZ_2018-07-30-16-39-00_3_no_failure-mavros-global_position-local.csv,324.0,90.0,88.0,0.0
carbonZ_2018-07-30-16-39-00_3_no_failure,carbonZ_2018-07-30-16-39-00_3_no_failure-mavros-global_position-raw-fix.csv,396.0,19.0,18.0,0.0
carbonZ_2018-07-30-16-39-00_3_no_failure,carbonZ_2018-07-30-16-39-00_3_no_failure-mavros-global_position-raw-gps_vel.csv,396.0,10.0,9.0,0.0
carbonZ_2018-07-30-16-39-00_3_no_failure,carbonZ_2018-07-30-16-39-00_3_no_failure-mavros-global_position-rel_alt.csv,324.0,2.0,2.0,0.0
carbonZ_2018-07-30-16-39-00_3_no_failure,carbonZ_2018-07-30-16-39-00_3_no_failure-mavros-imu-atm_pressure.csv,791.0,6.0,5.0,0.0
carbonZ_2018-07-30-16-39-00_3_no_failure,carbonZ_2018-07-30-16-39-00_3_no_failure-mavros-imu-data.csv,200.0,41.0,40.0,0.0
carbonZ_2018-07-30-16-39-00_3_no_failure,carbonZ_2018-07-30-16-39-00_3_no_failure-mavros-imu-data_raw.csv,792.0,41.0,40.0,0.0
carbonZ_2018-07-30-16-39-00_3_no_failure,carbonZ_2018-07-30-16-39-00_3_no_failure-mavros-imu-mag.csv,792.0,16.0,15.0,0.0
carbonZ_2018-07-30-16-39-00_3_no_failure,carbonZ_2018-07-30-16-39-00_3_no_failure-mavros-imu-temperature.csv,791.0,6.0,5.0,0.0
carbonZ_2018-07-30-16-39-00_3_no_failure,carbonZ_2018-07-30-16-39-00_3_no_failure-mavros-local_position-odom.csv,324.0,90.0,88.0,0.0
